Part,Algorithm,CostFunction,Heuristic,InitialState,Path,PathLength,Cost,NodesGenerated,NodesVisited
Parte3,A5,C1,H1,"[0, 7, 5, 4, 3, 2, 8, 1, 6]","[0, 7, 5, 4, 3, 2, 8, 1, 6]|[7, 0, 5, 4, 3, 2, 8, 1, 6]|[7, 3, 5, 4, 0, 2, 8, 1, 6]|[7, 3, 5, 4, 2, 0, 8, 1, 6]|[7, 3, 0, 4, 2, 5, 8, 1, 6]|[7, 0, 3, 4, 2, 5, 8, 1, 6]|[7, 2, 3, 4, 0, 5, 8, 1, 6]|[7, 2, 3, 0, 4, 5, 8, 1, 6]|[0, 2, 3, 7, 4, 5, 8, 1, 6]|[2, 0, 3, 7, 4, 5, 8, 1, 6]|[2, 4, 3, 7, 0, 5, 8, 1, 6]|[2, 4, 3, 7, 1, 5, 8, 0, 6]|[2, 4, 3, 7, 1, 5, 0, 8, 6]|[2, 4, 3, 0, 1, 5, 7, 8, 6]|[2, 4, 3, 1, 0, 5, 7, 8, 6]|[2, 0, 3, 1, 4, 5, 7, 8, 6]|[0, 2, 3, 1, 4, 5, 7, 8, 6]|[1, 2, 3, 0, 4, 5, 7, 8, 6]|[1, 2, 3, 4, 0, 5, 7, 8, 6]|[1, 2, 3, 4, 5, 0, 7, 8, 6]|[1, 2, 3, 4, 5, 6, 7, 8, 0]",21,40,5173,3257
Parte3,A5,C1,H2,"[0, 7, 5, 4, 3, 2, 8, 1, 6]","[0, 7, 5, 4, 3, 2, 8, 1, 6]|[7, 0, 5, 4, 3, 2, 8, 1, 6]|[7, 3, 5, 4, 0, 2, 8, 1, 6]|[7, 3, 5, 4, 2, 0, 8, 1, 6]|[7, 3, 0, 4, 2, 5, 8, 1, 6]|[7, 0, 3, 4, 2, 5, 8, 1, 6]|[7, 2, 3, 4, 0, 5, 8, 1, 6]|[7, 2, 3, 0, 4, 5, 8, 1, 6]|[0, 2, 3, 7, 4, 5, 8, 1, 6]|[2, 0, 3, 7, 4, 5, 8, 1, 6]|[2, 4, 3, 7, 0, 5, 8, 1, 6]|[2, 4, 3, 7, 1, 5, 8, 0, 6]|[2, 4, 3, 7, 1, 5, 0, 8, 6]|[2, 4, 3, 0, 1, 5, 7, 8, 6]|[2, 4, 3, 1, 0, 5, 7, 8, 6]|[2, 0, 3, 1, 4, 5, 7, 8, 6]|[0, 2, 3, 1, 4, 5, 7, 8, 6]|[1, 2, 3, 0, 4, 5, 7, 8, 6]|[1, 2, 3, 4, 0, 5, 7, 8, 6]|[1, 2, 3, 4, 5, 0, 7, 8, 6]|[1, 2, 3, 4, 5, 6, 7, 8, 0]",21,40,3320,2147
Parte3,A5,C2,H1,"[0, 7, 5, 4, 3, 2, 8, 1, 6]","[0, 7, 5, 4, 3, 2, 8, 1, 6]|[7, 0, 5, 4, 3, 2, 8, 1, 6]|[7, 3, 5, 4, 0, 2, 8, 1, 6]|[7, 3, 5, 4, 2, 0, 8, 1, 6]|[7, 3, 0, 4, 2, 5, 8, 1, 6]|[7, 0, 3, 4, 2, 5, 8, 1, 6]|[7, 2, 3, 4, 0, 5, 8, 1, 6]|[7, 2, 3, 0, 4, 5, 8, 1, 6]|[0, 2, 3, 7, 4, 5, 8, 1, 6]|[2, 0, 3, 7, 4, 5, 8, 1, 6]|[2, 4, 3, 7, 0, 5, 8, 1, 6]|[2, 4, 3, 7, 1, 5, 8, 0, 6]|[2, 4, 3, 7, 1, 5, 0, 8, 6]|[2, 4, 3, 0, 1, 5, 7, 8, 6]|[2, 4, 3, 1, 0, 5, 7, 8, 6]|[2, 0, 3, 1, 4, 5, 7, 8, 6]|[0, 2, 3, 1, 4, 5, 7, 8, 6]|[1, 2, 3, 0, 4, 5, 7, 8, 6]|[1, 2, 3, 4, 0, 5, 7, 8, 6]|[1, 2, 3, 4, 5, 0, 7, 8, 6]|[1, 2, 3, 4, 5, 6, 7, 8, 0]",21,50,8532,5525
Parte3,A5,C2,H2,"[0, 7, 5, 4, 3, 2, 8, 1, 6]","[0, 7, 5, 4, 3, 2, 8, 1, 6]|[7, 0, 5, 4, 3, 2, 8, 1, 6]|[7, 3, 5, 4, 0, 2, 8, 1, 6]|[7, 3, 5, 4, 2, 0, 8, 1, 6]|[7, 3, 0, 4, 2, 5, 8, 1, 6]|[7, 0, 3, 4, 2, 5, 8, 1, 6]|[7, 2, 3, 4, 0, 5, 8, 1, 6]|[7, 2, 3, 0, 4, 5, 8, 1, 6]|[0, 2, 3, 7, 4, 5, 8, 1, 6]|[2, 0, 3, 7, 4, 5, 8, 1, 6]|[2, 4, 3, 7, 0, 5, 8, 1, 6]|[2, 4, 3, 7, 1, 5, 8, 0, 6]|[2, 4, 3, 7, 1, 5, 0, 8, 6]|[2, 4, 3, 0, 1, 5, 7, 8, 6]|[2, 4, 3, 1, 0, 5, 7, 8, 6]|[2, 0, 3, 1, 4, 5, 7, 8, 6]|[0, 2, 3, 1, 4, 5, 7, 8, 6]|[1, 2, 3, 0, 4, 5, 7, 8, 6]|[1, 2, 3, 4, 0, 5, 7, 8, 6]|[1, 2, 3, 4, 5, 0, 7, 8, 6]|[1, 2, 3, 4, 5, 6, 7, 8, 0]",21,50,5909,3881
Parte3,A5,C3,H1,"[0, 7, 5, 4, 3, 2, 8, 1, 6]","[0, 7, 5, 4, 3, 2, 8, 1, 6]|[7, 0, 5, 4, 3, 2, 8, 1, 6]|[7, 5, 0, 4, 3, 2, 8, 1, 6]|[7, 5, 2, 4, 3, 0, 8, 1, 6]|[7, 5, 2, 4, 0, 3, 8, 1, 6]|[7, 5, 2, 0, 4, 3, 8, 1, 6]|[0, 5, 2, 7, 4, 3, 8, 1, 6]|[5, 0, 2, 7, 4, 3, 8, 1, 6]|[5, 4, 2, 7, 0, 3, 8, 1, 6]|[5, 4, 2, 7, 1, 3, 8, 0, 6]|[5, 4, 2, 7, 1, 3, 0, 8, 6]|[5, 4, 2, 0, 1, 3, 7, 8, 6]|[5, 4, 2, 1, 0, 3, 7, 8, 6]|[5, 0, 2, 1, 4, 3, 7, 8, 6]|[0, 5, 2, 1, 4, 3, 7, 8, 6]|[1, 5, 2, 0, 4, 3, 7, 8, 6]|[1, 5, 2, 4, 0, 3, 7, 8, 6]|[1, 0, 2, 4, 5, 3, 7, 8, 6]|[1, 2, 0, 4, 5, 3, 7, 8, 6]|[1, 2, 3, 4, 5, 0, 7, 8, 6]|[1, 2, 3, 4, 5, 6, 7, 8, 0]",21,50,8506,5528
Parte3,A5,C3,H2,"[0, 7, 5, 4, 3, 2, 8, 1, 6]","[0, 7, 5, 4, 3, 2, 8, 1, 6]|[7, 0, 5, 4, 3, 2, 8, 1, 6]|[7, 3, 5, 4, 0, 2, 8, 1, 6]|[7, 3, 5, 4, 2, 0, 8, 1, 6]|[7, 3, 0, 4, 2, 5, 8, 1, 6]|[7, 0, 3, 4, 2, 5, 8, 1, 6]|[7, 2, 3, 4, 0, 5, 8, 1, 6]|[7, 2, 3, 0, 4, 5, 8, 1, 6]|[0, 2, 3, 7, 4, 5, 8, 1, 6]|[2, 0, 3, 7, 4, 5, 8, 1, 6]|[2, 4, 3, 7, 0, 5, 8, 1, 6]|[2, 4, 3, 7, 1, 5, 8, 0, 6]|[2, 4, 3, 7, 1, 5, 0, 8, 6]|[2, 4, 3, 0, 1, 5, 7, 8, 6]|[2, 4, 3, 1, 0, 5, 7, 8, 6]|[2, 0, 3, 1, 4, 5, 7, 8, 6]|[0, 2, 3, 1, 4, 5, 7, 8, 6]|[1, 2, 3, 0, 4, 5, 7, 8, 6]|[1, 2, 3, 4, 0, 5, 7, 8, 6]|[1, 2, 3, 4, 5, 0, 7, 8, 6]|[1, 2, 3, 4, 5, 6, 7, 8, 0]",21,50,5576,3667
Parte3,A5,C4,H1,"[0, 7, 5, 4, 3, 2, 8, 1, 6]","[0, 7, 5, 4, 3, 2, 8, 1, 6]|[7, 0, 5, 4, 3, 2, 8, 1, 6]|[7, 5, 0, 4, 3, 2, 8, 1, 6]|[7, 5, 2, 4, 3, 0, 8, 1, 6]|[7, 5, 2, 4, 0, 3, 8, 1, 6]|[7, 5, 2, 0, 4, 3, 8, 1, 6]|[0, 5, 2, 7, 4, 3, 8, 1, 6]|[5, 0, 2, 7, 4, 3, 8, 1, 6]|[5, 4, 2, 7, 0, 3, 8, 1, 6]|[5, 4, 2, 7, 1, 3, 8, 0, 6]|[5, 4, 2, 7, 1, 3, 0, 8, 6]|[5, 4, 2, 0, 1, 3, 7, 8, 6]|[0, 4, 2, 5, 1, 3, 7, 8, 6]|[4, 0, 2, 5, 1, 3, 7, 8, 6]|[4, 1, 2, 5, 0, 3, 7, 8, 6]|[4, 1, 2, 0, 5, 3, 7, 8, 6]|[0, 1, 2, 4, 5, 3, 7, 8, 6]|[1, 0, 2, 4, 5, 3, 7, 8, 6]|[1, 2, 0, 4, 5, 3, 7, 8, 6]|[1, 2, 3, 4, 5, 0, 7, 8, 6]|[1, 2, 3, 4, 5, 6, 7, 8, 0]",21,58,10232,6608
Parte3,A5,C4,H2,"[0, 7, 5, 4, 3, 2, 8, 1, 6]","[0, 7, 5, 4, 3, 2, 8, 1, 6]|[7, 0, 5, 4, 3, 2, 8, 1, 6]|[7, 5, 0, 4, 3, 2, 8, 1, 6]|[7, 5, 2, 4, 3, 0, 8, 1, 6]|[7, 5, 2, 4, 0, 3, 8, 1, 6]|[7, 5, 2, 0, 4, 3, 8, 1, 6]|[0, 5, 2, 7, 4, 3, 8, 1, 6]|[5, 0, 2, 7, 4, 3, 8, 1, 6]|[5, 4, 2, 7, 0, 3, 8, 1, 6]|[5, 4, 2, 7, 1, 3, 8, 0, 6]|[5, 4, 2, 7, 1, 3, 0, 8, 6]|[5, 4, 2, 0, 1, 3, 7, 8, 6]|[0, 4, 2, 5, 1, 3, 7, 8, 6]|[4, 0, 2, 5, 1, 3, 7, 8, 6]|[4, 1, 2, 5, 0, 3, 7, 8, 6]|[4, 1, 2, 0, 5, 3, 7, 8, 6]|[0, 1, 2, 4, 5, 3, 7, 8, 6]|[1, 0, 2, 4, 5, 3, 7, 8, 6]|[1, 2, 0, 4, 5, 3, 7, 8, 6]|[1, 2, 3, 4, 5, 0, 7, 8, 6]|[1, 2, 3, 4, 5, 6, 7, 8, 0]",21,58,7306,4743
Parte3,A4,C1,H1,"[2, 8, 6, 5, 1, 7, 3, 4, 0]","[2, 8, 6, 5, 1, 7, 3, 4, 0]|[2, 8, 6, 5, 1, 0, 3, 4, 7]|[2, 8, 0, 5, 1, 6, 3, 4, 7]|[2, 0, 8, 5, 1, 6, 3, 4, 7]|[2, 1, 8, 5, 0, 6, 3, 4, 7]|[2, 1, 8, 0, 5, 6, 3, 4, 7]|[0, 1, 8, 2, 5, 6, 3, 4, 7]|[1, 0, 8, 2, 5, 6, 3, 4, 7]|[1, 5, 8, 2, 0, 6, 3, 4, 7]|[1, 5, 8, 2, 4, 6, 3, 0, 7]|[1, 5, 8, 2, 4, 6, 0, 3, 7]|[1, 5, 8, 0, 4, 6, 2, 3, 7]|[1, 5, 8, 4, 0, 6, 2, 3, 7]|[1, 5, 8, 4, 6, 0, 2, 3, 7]|[1, 5, 0, 4, 6, 8, 2, 3, 7]|[1, 0, 5, 4, 6, 8, 2, 3, 7]|[1, 6, 5, 4, 0, 8, 2, 3, 7]|[1, 6, 5, 4, 3, 8, 2, 0, 7]|[1, 6, 5, 4, 3, 8, 2, 7, 0]|[1, 6, 5, 4, 3, 0, 2, 7, 8]|[1, 6, 0, 4, 3, 5, 2, 7, 8]|[1, 0, 6, 4, 3, 5, 2, 7, 8]|[1, 3, 6, 4, 0, 5, 2, 7, 8]|[1, 3, 6, 4, 5, 0, 2, 7, 8]|[1, 3, 0, 4, 5, 6, 2, 7, 8]|[1, 0, 3, 4, 5, 6, 2, 7, 8]|[0, 1, 3, 4, 5, 6, 2, 7, 8]|[4, 1, 3, 0, 5, 6, 2, 7, 8]|[4, 1, 3, 2, 5, 6, 0, 7, 8]|[4, 1, 3, 2, 5, 6, 7, 0, 8]|[4, 1, 3, 2, 0, 6, 7, 5, 8]|[4, 1, 3, 0, 2, 6, 7, 5, 8]|[0, 1, 3, 4, 2, 6, 7, 5, 8]|[1, 0, 3, 4, 2, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",36,70,931,572
Parte3,A4,C2,H1,"[2, 8, 6, 5, 1, 7, 3, 4, 0]","[2, 8, 6, 5, 1, 7, 3, 4, 0]|[2, 8, 6, 5, 1, 0, 3, 4, 7]|[2, 8, 0, 5, 1, 6, 3, 4, 7]|[2, 0, 8, 5, 1, 6, 3, 4, 7]|[2, 1, 8, 5, 0, 6, 3, 4, 7]|[2, 1, 8, 0, 5, 6, 3, 4, 7]|[0, 1, 8, 2, 5, 6, 3, 4, 7]|[1, 0, 8, 2, 5, 6, 3, 4, 7]|[1, 5, 8, 2, 0, 6, 3, 4, 7]|[1, 5, 8, 2, 4, 6, 3, 0, 7]|[1, 5, 8, 2, 4, 6, 0, 3, 7]|[1, 5, 8, 0, 4, 6, 2, 3, 7]|[1, 5, 8, 4, 0, 6, 2, 3, 7]|[1, 5, 8, 4, 6, 0, 2, 3, 7]|[1, 5, 0, 4, 6, 8, 2, 3, 7]|[1, 0, 5, 4, 6, 8, 2, 3, 7]|[1, 6, 5, 4, 0, 8, 2, 3, 7]|[1, 6, 5, 4, 3, 8, 2, 0, 7]|[1, 6, 5, 4, 3, 8, 2, 7, 0]|[1, 6, 5, 4, 3, 0, 2, 7, 8]|[1, 6, 0, 4, 3, 5, 2, 7, 8]|[1, 0, 6, 4, 3, 5, 2, 7, 8]|[1, 3, 6, 4, 0, 5, 2, 7, 8]|[1, 3, 6, 4, 5, 0, 2, 7, 8]|[1, 3, 0, 4, 5, 6, 2, 7, 8]|[1, 0, 3, 4, 5, 6, 2, 7, 8]|[0, 1, 3, 4, 5, 6, 2, 7, 8]|[4, 1, 3, 0, 5, 6, 2, 7, 8]|[4, 1, 3, 2, 5, 6, 0, 7, 8]|[4, 1, 3, 2, 5, 6, 7, 0, 8]|[4, 1, 3, 2, 0, 6, 7, 5, 8]|[4, 1, 3, 0, 2, 6, 7, 5, 8]|[0, 1, 3, 4, 2, 6, 7, 5, 8]|[1, 0, 3, 4, 2, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",36,85,931,572
Parte3,A4,C3,H1,"[2, 8, 6, 5, 1, 7, 3, 4, 0]","[2, 8, 6, 5, 1, 7, 3, 4, 0]|[2, 8, 6, 5, 1, 0, 3, 4, 7]|[2, 8, 0, 5, 1, 6, 3, 4, 7]|[2, 0, 8, 5, 1, 6, 3, 4, 7]|[2, 1, 8, 5, 0, 6, 3, 4, 7]|[2, 1, 8, 0, 5, 6, 3, 4, 7]|[0, 1, 8, 2, 5, 6, 3, 4, 7]|[1, 0, 8, 2, 5, 6, 3, 4, 7]|[1, 5, 8, 2, 0, 6, 3, 4, 7]|[1, 5, 8, 2, 4, 6, 3, 0, 7]|[1, 5, 8, 2, 4, 6, 0, 3, 7]|[1, 5, 8, 0, 4, 6, 2, 3, 7]|[1, 5, 8, 4, 0, 6, 2, 3, 7]|[1, 5, 8, 4, 6, 0, 2, 3, 7]|[1, 5, 0, 4, 6, 8, 2, 3, 7]|[1, 0, 5, 4, 6, 8, 2, 3, 7]|[1, 6, 5, 4, 0, 8, 2, 3, 7]|[1, 6, 5, 4, 3, 8, 2, 0, 7]|[1, 6, 5, 4, 3, 8, 2, 7, 0]|[1, 6, 5, 4, 3, 0, 2, 7, 8]|[1, 6, 0, 4, 3, 5, 2, 7, 8]|[1, 0, 6, 4, 3, 5, 2, 7, 8]|[1, 3, 6, 4, 0, 5, 2, 7, 8]|[1, 3, 6, 4, 5, 0, 2, 7, 8]|[1, 3, 0, 4, 5, 6, 2, 7, 8]|[1, 0, 3, 4, 5, 6, 2, 7, 8]|[0, 1, 3, 4, 5, 6, 2, 7, 8]|[4, 1, 3, 0, 5, 6, 2, 7, 8]|[4, 1, 3, 2, 5, 6, 0, 7, 8]|[4, 1, 3, 2, 5, 6, 7, 0, 8]|[4, 1, 3, 2, 0, 6, 7, 5, 8]|[4, 1, 3, 0, 2, 6, 7, 5, 8]|[0, 1, 3, 4, 2, 6, 7, 5, 8]|[1, 0, 3, 4, 2, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",36,90,931,572
Parte3,A4,C4,H1,"[2, 8, 6, 5, 1, 7, 3, 4, 0]","[2, 8, 6, 5, 1, 7, 3, 4, 0]|[2, 8, 6, 5, 1, 0, 3, 4, 7]|[2, 8, 0, 5, 1, 6, 3, 4, 7]|[2, 0, 8, 5, 1, 6, 3, 4, 7]|[2, 1, 8, 5, 0, 6, 3, 4, 7]|[2, 1, 8, 0, 5, 6, 3, 4, 7]|[0, 1, 8, 2, 5, 6, 3, 4, 7]|[1, 0, 8, 2, 5, 6, 3, 4, 7]|[1, 5, 8, 2, 0, 6, 3, 4, 7]|[1, 5, 8, 2, 4, 6, 3, 0, 7]|[1, 5, 8, 2, 4, 6, 0, 3, 7]|[1, 5, 8, 0, 4, 6, 2, 3, 7]|[1, 5, 8, 4, 0, 6, 2, 3, 7]|[1, 5, 8, 4, 6, 0, 2, 3, 7]|[1, 5, 0, 4, 6, 8, 2, 3, 7]|[1, 0, 5, 4, 6, 8, 2, 3, 7]|[1, 6, 5, 4, 0, 8, 2, 3, 7]|[1, 6, 5, 4, 3, 8, 2, 0, 7]|[1, 6, 5, 4, 3, 8, 2, 7, 0]|[1, 6, 5, 4, 3, 0, 2, 7, 8]|[1, 6, 0, 4, 3, 5, 2, 7, 8]|[1, 0, 6, 4, 3, 5, 2, 7, 8]|[1, 3, 6, 4, 0, 5, 2, 7, 8]|[1, 3, 6, 4, 5, 0, 2, 7, 8]|[1, 3, 0, 4, 5, 6, 2, 7, 8]|[1, 0, 3, 4, 5, 6, 2, 7, 8]|[0, 1, 3, 4, 5, 6, 2, 7, 8]|[4, 1, 3, 0, 5, 6, 2, 7, 8]|[4, 1, 3, 2, 5, 6, 0, 7, 8]|[4, 1, 3, 2, 5, 6, 7, 0, 8]|[4, 1, 3, 2, 0, 6, 7, 5, 8]|[4, 1, 3, 0, 2, 6, 7, 5, 8]|[0, 1, 3, 4, 2, 6, 7, 5, 8]|[1, 0, 3, 4, 2, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",36,105,931,572
Parte3,A4,C1,H2,"[2, 8, 6, 5, 1, 7, 3, 4, 0]","[2, 8, 6, 5, 1, 7, 3, 4, 0]|[2, 8, 6, 5, 1, 0, 3, 4, 7]|[2, 8, 0, 5, 1, 6, 3, 4, 7]|[2, 0, 8, 5, 1, 6, 3, 4, 7]|[2, 1, 8, 5, 0, 6, 3, 4, 7]|[2, 1, 8, 0, 5, 6, 3, 4, 7]|[2, 1, 8, 3, 5, 6, 0, 4, 7]|[2, 1, 8, 3, 5, 6, 4, 0, 7]|[2, 1, 8, 3, 5, 6, 4, 7, 0]|[2, 1, 8, 3, 5, 0, 4, 7, 6]|[2, 1, 0, 3, 5, 8, 4, 7, 6]|[2, 0, 1, 3, 5, 8, 4, 7, 6]|[0, 2, 1, 3, 5, 8, 4, 7, 6]|[3, 2, 1, 0, 5, 8, 4, 7, 6]|[3, 2, 1, 4, 5, 8, 0, 7, 6]|[3, 2, 1, 4, 5, 8, 7, 0, 6]|[3, 2, 1, 4, 5, 8, 7, 6, 0]|[3, 2, 1, 4, 5, 0, 7, 6, 8]|[3, 2, 1, 4, 0, 5, 7, 6, 8]|[3, 2, 1, 4, 6, 5, 7, 0, 8]|[3, 2, 1, 4, 6, 5, 7, 8, 0]|[3, 2, 1, 4, 6, 0, 7, 8, 5]|[3, 2, 1, 4, 0, 6, 7, 8, 5]|[3, 0, 1, 4, 2, 6, 7, 8, 5]|[3, 1, 0, 4, 2, 6, 7, 8, 5]|[3, 1, 6, 4, 2, 0, 7, 8, 5]|[3, 1, 6, 4, 0, 2, 7, 8, 5]|[3, 1, 6, 0, 4, 2, 7, 8, 5]|[0, 1, 6, 3, 4, 2, 7, 8, 5]|[1, 0, 6, 3, 4, 2, 7, 8, 5]|[1, 6, 0, 3, 4, 2, 7, 8, 5]|[1, 6, 2, 3, 4, 0, 7, 8, 5]|[1, 6, 2, 3, 0, 4, 7, 8, 5]|[1, 0, 2, 3, 6, 4, 7, 8, 5]|[0, 1, 2, 3, 6, 4, 7, 8, 5]|[3, 1, 2, 0, 6, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",43,84,205,122
Parte3,A4,C2,H2,"[2, 8, 6, 5, 1, 7, 3, 4, 0]","[2, 8, 6, 5, 1, 7, 3, 4, 0]|[2, 8, 6, 5, 1, 0, 3, 4, 7]|[2, 8, 0, 5, 1, 6, 3, 4, 7]|[2, 0, 8, 5, 1, 6, 3, 4, 7]|[2, 1, 8, 5, 0, 6, 3, 4, 7]|[2, 1, 8, 0, 5, 6, 3, 4, 7]|[2, 1, 8, 3, 5, 6, 0, 4, 7]|[2, 1, 8, 3, 5, 6, 4, 0, 7]|[2, 1, 8, 3, 5, 6, 4, 7, 0]|[2, 1, 8, 3, 5, 0, 4, 7, 6]|[2, 1, 0, 3, 5, 8, 4, 7, 6]|[2, 0, 1, 3, 5, 8, 4, 7, 6]|[0, 2, 1, 3, 5, 8, 4, 7, 6]|[3, 2, 1, 0, 5, 8, 4, 7, 6]|[3, 2, 1, 4, 5, 8, 0, 7, 6]|[3, 2, 1, 4, 5, 8, 7, 0, 6]|[3, 2, 1, 4, 5, 8, 7, 6, 0]|[3, 2, 1, 4, 5, 0, 7, 6, 8]|[3, 2, 1, 4, 0, 5, 7, 6, 8]|[3, 2, 1, 4, 6, 5, 7, 0, 8]|[3, 2, 1, 4, 6, 5, 7, 8, 0]|[3, 2, 1, 4, 6, 0, 7, 8, 5]|[3, 2, 1, 4, 0, 6, 7, 8, 5]|[3, 0, 1, 4, 2, 6, 7, 8, 5]|[3, 1, 0, 4, 2, 6, 7, 8, 5]|[3, 1, 6, 4, 2, 0, 7, 8, 5]|[3, 1, 6, 4, 0, 2, 7, 8, 5]|[3, 1, 6, 0, 4, 2, 7, 8, 5]|[0, 1, 6, 3, 4, 2, 7, 8, 5]|[1, 0, 6, 3, 4, 2, 7, 8, 5]|[1, 6, 0, 3, 4, 2, 7, 8, 5]|[1, 6, 2, 3, 4, 0, 7, 8, 5]|[1, 6, 2, 3, 0, 4, 7, 8, 5]|[1, 0, 2, 3, 6, 4, 7, 8, 5]|[0, 1, 2, 3, 6, 4, 7, 8, 5]|[3, 1, 2, 0, 6, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",43,106,205,122
Parte3,A4,C3,H2,"[2, 8, 6, 5, 1, 7, 3, 4, 0]","[2, 8, 6, 5, 1, 7, 3, 4, 0]|[2, 8, 6, 5, 1, 0, 3, 4, 7]|[2, 8, 0, 5, 1, 6, 3, 4, 7]|[2, 0, 8, 5, 1, 6, 3, 4, 7]|[2, 1, 8, 5, 0, 6, 3, 4, 7]|[2, 1, 8, 0, 5, 6, 3, 4, 7]|[2, 1, 8, 3, 5, 6, 0, 4, 7]|[2, 1, 8, 3, 5, 6, 4, 0, 7]|[2, 1, 8, 3, 5, 6, 4, 7, 0]|[2, 1, 8, 3, 5, 0, 4, 7, 6]|[2, 1, 0, 3, 5, 8, 4, 7, 6]|[2, 0, 1, 3, 5, 8, 4, 7, 6]|[0, 2, 1, 3, 5, 8, 4, 7, 6]|[3, 2, 1, 0, 5, 8, 4, 7, 6]|[3, 2, 1, 4, 5, 8, 0, 7, 6]|[3, 2, 1, 4, 5, 8, 7, 0, 6]|[3, 2, 1, 4, 5, 8, 7, 6, 0]|[3, 2, 1, 4, 5, 0, 7, 6, 8]|[3, 2, 1, 4, 0, 5, 7, 6, 8]|[3, 2, 1, 4, 6, 5, 7, 0, 8]|[3, 2, 1, 4, 6, 5, 7, 8, 0]|[3, 2, 1, 4, 6, 0, 7, 8, 5]|[3, 2, 1, 4, 0, 6, 7, 8, 5]|[3, 0, 1, 4, 2, 6, 7, 8, 5]|[3, 1, 0, 4, 2, 6, 7, 8, 5]|[3, 1, 6, 4, 2, 0, 7, 8, 5]|[3, 1, 6, 4, 0, 2, 7, 8, 5]|[3, 1, 6, 0, 4, 2, 7, 8, 5]|[0, 1, 6, 3, 4, 2, 7, 8, 5]|[1, 0, 6, 3, 4, 2, 7, 8, 5]|[1, 6, 0, 3, 4, 2, 7, 8, 5]|[1, 6, 2, 3, 4, 0, 7, 8, 5]|[1, 6, 2, 3, 0, 4, 7, 8, 5]|[1, 0, 2, 3, 6, 4, 7, 8, 5]|[0, 1, 2, 3, 6, 4, 7, 8, 5]|[3, 1, 2, 0, 6, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",43,104,205,122
