Part,Algorithm,CostFunction,Heuristic,InitialState,Path,PathLength,Cost,NodesGenerated,NodesVisited
Parte2,A5,C3,H2,"[6, 7, 2, 5, 1, 0, 3, 4, 8]","[6, 7, 2, 5, 1, 0, 3, 4, 8]|[6, 7, 2, 5, 0, 1, 3, 4, 8]|[6, 0, 2, 5, 7, 1, 3, 4, 8]|[0, 6, 2, 5, 7, 1, 3, 4, 8]|[5, 6, 2, 0, 7, 1, 3, 4, 8]|[5, 6, 2, 3, 7, 1, 0, 4, 8]|[5, 6, 2, 3, 7, 1, 4, 0, 8]|[5, 6, 2, 3, 0, 1, 4, 7, 8]|[5, 6, 2, 3, 1, 0, 4, 7, 8]|[5, 6, 0, 3, 1, 2, 4, 7, 8]|[5, 0, 6, 3, 1, 2, 4, 7, 8]|[5, 1, 6, 3, 0, 2, 4, 7, 8]|[5, 1, 6, 0, 3, 2, 4, 7, 8]|[0, 1, 6, 5, 3, 2, 4, 7, 8]|[1, 0, 6, 5, 3, 2, 4, 7, 8]|[1, 3, 6, 5, 0, 2, 4, 7, 8]|[1, 3, 6, 5, 2, 0, 4, 7, 8]|[1, 3, 0, 5, 2, 6, 4, 7, 8]|[1, 0, 3, 5, 2, 6, 4, 7, 8]|[1, 2, 3, 5, 0, 6, 4, 7, 8]|[1, 2, 3, 0, 5, 6, 4, 7, 8]|[1, 2, 3, 4, 5, 6, 0, 7, 8]",22,53,11834,7957
Parte2,A3,C4,None,"[6, 7, 2, 5, 1, 0, 3, 4, 8]","[6, 7, 2, 5, 1, 0, 3, 4, 8]|[6, 7, 2, 5, 1, 8, 3, 4, 0]|[6, 7, 2, 5, 1, 8, 3, 0, 4]|[6, 7, 2, 5, 1, 8, 0, 3, 4]|[6, 7, 2, 0, 1, 8, 5, 3, 4]|[6, 7, 2, 1, 0, 8, 5, 3, 4]|[6, 7, 2, 1, 3, 8, 5, 0, 4]|[6, 7, 2, 1, 3, 8, 5, 4, 0]|[6, 7, 2, 1, 3, 0, 5, 4, 8]|[6, 7, 2, 1, 0, 3, 5, 4, 8]|[6, 0, 2, 1, 7, 3, 5, 4, 8]|[0, 6, 2, 1, 7, 3, 5, 4, 8]|[1, 6, 2, 0, 7, 3, 5, 4, 8]|[1, 6, 2, 5, 7, 3, 0, 4, 8]|[1, 6, 2, 5, 7, 3, 4, 0, 8]|[1, 6, 2, 5, 0, 3, 4, 7, 8]|[1, 0, 2, 5, 6, 3, 4, 7, 8]|[1, 2, 0, 5, 6, 3, 4, 7, 8]|[1, 2, 3, 5, 6, 0, 4, 7, 8]|[1, 2, 3, 5, 0, 6, 4, 7, 8]|[1, 2, 3, 0, 5, 6, 4, 7, 8]|[1, 2, 3, 4, 5, 6, 0, 7, 8]",22,61,84118,63395
Parte2,A5,C4,H1,"[6, 7, 2, 5, 1, 0, 3, 4, 8]","[6, 7, 2, 5, 1, 0, 3, 4, 8]|[6, 7, 2, 5, 1, 8, 3, 4, 0]|[6, 7, 2, 5, 1, 8, 3, 0, 4]|[6, 7, 2, 5, 1, 8, 0, 3, 4]|[6, 7, 2, 0, 1, 8, 5, 3, 4]|[6, 7, 2, 1, 0, 8, 5, 3, 4]|[6, 7, 2, 1, 3, 8, 5, 0, 4]|[6, 7, 2, 1, 3, 8, 5, 4, 0]|[6, 7, 2, 1, 3, 0, 5, 4, 8]|[6, 7, 2, 1, 0, 3, 5, 4, 8]|[6, 0, 2, 1, 7, 3, 5, 4, 8]|[0, 6, 2, 1, 7, 3, 5, 4, 8]|[1, 6, 2, 0, 7, 3, 5, 4, 8]|[1, 6, 2, 5, 7, 3, 0, 4, 8]|[1, 6, 2, 5, 7, 3, 4, 0, 8]|[1, 6, 2, 5, 0, 3, 4, 7, 8]|[1, 0, 2, 5, 6, 3, 4, 7, 8]|[1, 2, 0, 5, 6, 3, 4, 7, 8]|[1, 2, 3, 5, 6, 0, 4, 7, 8]|[1, 2, 3, 5, 0, 6, 4, 7, 8]|[1, 2, 3, 0, 5, 6, 4, 7, 8]|[1, 2, 3, 4, 5, 6, 0, 7, 8]",22,61,27891,18916
Parte2,A5,C4,H2,"[6, 7, 2, 5, 1, 0, 3, 4, 8]","[6, 7, 2, 5, 1, 0, 3, 4, 8]|[6, 7, 2, 5, 1, 8, 3, 4, 0]|[6, 7, 2, 5, 1, 8, 3, 0, 4]|[6, 7, 2, 5, 1, 8, 0, 3, 4]|[6, 7, 2, 0, 1, 8, 5, 3, 4]|[6, 7, 2, 1, 0, 8, 5, 3, 4]|[6, 7, 2, 1, 3, 8, 5, 0, 4]|[6, 7, 2, 1, 3, 8, 5, 4, 0]|[6, 7, 2, 1, 3, 0, 5, 4, 8]|[6, 7, 2, 1, 0, 3, 5, 4, 8]|[6, 0, 2, 1, 7, 3, 5, 4, 8]|[0, 6, 2, 1, 7, 3, 5, 4, 8]|[1, 6, 2, 0, 7, 3, 5, 4, 8]|[1, 6, 2, 5, 7, 3, 0, 4, 8]|[1, 6, 2, 5, 7, 3, 4, 0, 8]|[1, 6, 2, 5, 0, 3, 4, 7, 8]|[1, 0, 2, 5, 6, 3, 4, 7, 8]|[1, 2, 0, 5, 6, 3, 4, 7, 8]|[1, 2, 3, 5, 6, 0, 4, 7, 8]|[1, 2, 3, 5, 0, 6, 4, 7, 8]|[1, 2, 3, 0, 5, 6, 4, 7, 8]|[1, 2, 3, 4, 5, 6, 0, 7, 8]",22,61,12621,8400
Parte2,A3,C1,None,"[8, 6, 2, 0, 3, 4, 7, 5, 1]","[8, 6, 2, 0, 3, 4, 7, 5, 1]|[8, 6, 2, 3, 0, 4, 7, 5, 1]|[8, 0, 2, 3, 6, 4, 7, 5, 1]|[0, 8, 2, 3, 6, 4, 7, 5, 1]|[3, 8, 2, 0, 6, 4, 7, 5, 1]|[3, 8, 2, 6, 0, 4, 7, 5, 1]|[3, 0, 2, 6, 8, 4, 7, 5, 1]|[3, 2, 0, 6, 8, 4, 7, 5, 1]|[3, 2, 4, 6, 8, 0, 7, 5, 1]|[3, 2, 4, 6, 8, 1, 7, 5, 0]|[3, 2, 4, 6, 8, 1, 7, 0, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",22,42,81536,59513
Parte2,A5,C1,H1,"[8, 6, 2, 0, 3, 4, 7, 5, 1]","[8, 6, 2, 0, 3, 4, 7, 5, 1]|[0, 6, 2, 8, 3, 4, 7, 5, 1]|[6, 0, 2, 8, 3, 4, 7, 5, 1]|[6, 2, 0, 8, 3, 4, 7, 5, 1]|[6, 2, 4, 8, 3, 0, 7, 5, 1]|[6, 2, 4, 8, 0, 3, 7, 5, 1]|[6, 2, 4, 0, 8, 3, 7, 5, 1]|[0, 2, 4, 6, 8, 3, 7, 5, 1]|[2, 0, 4, 6, 8, 3, 7, 5, 1]|[2, 4, 0, 6, 8, 3, 7, 5, 1]|[2, 4, 3, 6, 8, 0, 7, 5, 1]|[2, 4, 3, 6, 8, 1, 7, 5, 0]|[2, 4, 3, 6, 8, 1, 7, 0, 5]|[2, 4, 3, 6, 0, 1, 7, 8, 5]|[2, 4, 3, 6, 1, 0, 7, 8, 5]|[2, 4, 3, 6, 1, 5, 7, 8, 0]|[2, 4, 3, 6, 1, 5, 7, 0, 8]|[2, 4, 3, 6, 1, 5, 0, 7, 8]|[2, 4, 3, 0, 1, 5, 6, 7, 8]|[2, 4, 3, 1, 0, 5, 6, 7, 8]|[2, 0, 3, 1, 4, 5, 6, 7, 8]|[0, 2, 3, 1, 4, 5, 6, 7, 8]|[1, 2, 3, 0, 4, 5, 6, 7, 8]",23,44,75368,55970
Parte2,A5,C1,H2,"[8, 6, 2, 0, 3, 4, 7, 5, 1]","[8, 6, 2, 0, 3, 4, 7, 5, 1]|[8, 6, 2, 3, 0, 4, 7, 5, 1]|[8, 0, 2, 3, 6, 4, 7, 5, 1]|[0, 8, 2, 3, 6, 4, 7, 5, 1]|[3, 8, 2, 0, 6, 4, 7, 5, 1]|[3, 8, 2, 6, 0, 4, 7, 5, 1]|[3, 0, 2, 6, 8, 4, 7, 5, 1]|[3, 2, 0, 6, 8, 4, 7, 5, 1]|[3, 2, 4, 6, 8, 0, 7, 5, 1]|[3, 2, 4, 6, 8, 1, 7, 5, 0]|[3, 2, 4, 6, 8, 1, 7, 0, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",22,42,9120,6011
Parte2,A3,C2,None,"[8, 6, 2, 0, 3, 4, 7, 5, 1]","[8, 6, 2, 0, 3, 4, 7, 5, 1]|[0, 6, 2, 8, 3, 4, 7, 5, 1]|[6, 0, 2, 8, 3, 4, 7, 5, 1]|[6, 3, 2, 8, 0, 4, 7, 5, 1]|[6, 3, 2, 0, 8, 4, 7, 5, 1]|[0, 3, 2, 6, 8, 4, 7, 5, 1]|[3, 0, 2, 6, 8, 4, 7, 5, 1]|[3, 2, 0, 6, 8, 4, 7, 5, 1]|[3, 2, 4, 6, 8, 0, 7, 5, 1]|[3, 2, 4, 6, 8, 1, 7, 5, 0]|[3, 2, 4, 6, 8, 1, 7, 0, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",22,52,89692,69785
Parte2,A5,C2,H1,"[8, 6, 2, 0, 3, 4, 7, 5, 1]","[8, 6, 2, 0, 3, 4, 7, 5, 1]|[0, 6, 2, 8, 3, 4, 7, 5, 1]|[6, 0, 2, 8, 3, 4, 7, 5, 1]|[6, 2, 0, 8, 3, 4, 7, 5, 1]|[6, 2, 4, 8, 3, 0, 7, 5, 1]|[6, 2, 4, 8, 0, 3, 7, 5, 1]|[6, 2, 4, 0, 8, 3, 7, 5, 1]|[0, 2, 4, 6, 8, 3, 7, 5, 1]|[2, 0, 4, 6, 8, 3, 7, 5, 1]|[2, 4, 0, 6, 8, 3, 7, 5, 1]|[2, 4, 3, 6, 8, 0, 7, 5, 1]|[2, 4, 3, 6, 8, 1, 7, 5, 0]|[2, 4, 3, 6, 8, 1, 7, 0, 5]|[2, 4, 3, 6, 0, 1, 7, 8, 5]|[2, 4, 3, 6, 1, 0, 7, 8, 5]|[2, 4, 3, 6, 1, 5, 7, 8, 0]|[2, 4, 3, 6, 1, 5, 7, 0, 8]|[2, 4, 3, 6, 1, 5, 0, 7, 8]|[2, 4, 3, 0, 1, 5, 6, 7, 8]|[2, 4, 3, 1, 0, 5, 6, 7, 8]|[2, 0, 3, 1, 4, 5, 6, 7, 8]|[0, 2, 3, 1, 4, 5, 6, 7, 8]|[1, 2, 3, 0, 4, 5, 6, 7, 8]",23,56,89837,68183
Parte2,A5,C2,H2,"[8, 6, 2, 0, 3, 4, 7, 5, 1]","[8, 6, 2, 0, 3, 4, 7, 5, 1]|[0, 6, 2, 8, 3, 4, 7, 5, 1]|[6, 0, 2, 8, 3, 4, 7, 5, 1]|[6, 3, 2, 8, 0, 4, 7, 5, 1]|[6, 3, 2, 0, 8, 4, 7, 5, 1]|[0, 3, 2, 6, 8, 4, 7, 5, 1]|[3, 0, 2, 6, 8, 4, 7, 5, 1]|[3, 2, 0, 6, 8, 4, 7, 5, 1]|[3, 2, 4, 6, 8, 0, 7, 5, 1]|[3, 2, 4, 6, 8, 1, 7, 5, 0]|[3, 2, 4, 6, 8, 1, 7, 0, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",22,52,12424,8318
Parte2,A3,C3,None,"[8, 6, 2, 0, 3, 4, 7, 5, 1]","[8, 6, 2, 0, 3, 4, 7, 5, 1]|[8, 6, 2, 3, 0, 4, 7, 5, 1]|[8, 0, 2, 3, 6, 4, 7, 5, 1]|[0, 8, 2, 3, 6, 4, 7, 5, 1]|[3, 8, 2, 0, 6, 4, 7, 5, 1]|[3, 8, 2, 6, 0, 4, 7, 5, 1]|[3, 0, 2, 6, 8, 4, 7, 5, 1]|[3, 2, 0, 6, 8, 4, 7, 5, 1]|[3, 2, 4, 6, 8, 0, 7, 5, 1]|[3, 2, 4, 6, 8, 1, 7, 5, 0]|[3, 2, 4, 6, 8, 1, 7, 0, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",22,53,96754,76128
Parte2,A5,C3,H1,"[8, 6, 2, 0, 3, 4, 7, 5, 1]","[8, 6, 2, 0, 3, 4, 7, 5, 1]|[0, 6, 2, 8, 3, 4, 7, 5, 1]|[6, 0, 2, 8, 3, 4, 7, 5, 1]|[6, 2, 0, 8, 3, 4, 7, 5, 1]|[6, 2, 4, 8, 3, 0, 7, 5, 1]|[6, 2, 4, 8, 0, 3, 7, 5, 1]|[6, 2, 4, 0, 8, 3, 7, 5, 1]|[0, 2, 4, 6, 8, 3, 7, 5, 1]|[2, 0, 4, 6, 8, 3, 7, 5, 1]|[2, 4, 0, 6, 8, 3, 7, 5, 1]|[2, 4, 3, 6, 8, 0, 7, 5, 1]|[2, 4, 3, 6, 8, 1, 7, 5, 0]|[2, 4, 3, 6, 8, 1, 7, 0, 5]|[2, 4, 3, 6, 0, 1, 7, 8, 5]|[2, 4, 3, 6, 1, 0, 7, 8, 5]|[2, 4, 3, 6, 1, 5, 7, 8, 0]|[2, 4, 3, 6, 1, 5, 7, 0, 8]|[2, 4, 3, 6, 1, 5, 0, 7, 8]|[2, 4, 3, 0, 1, 5, 6, 7, 8]|[2, 4, 3, 1, 0, 5, 6, 7, 8]|[2, 0, 3, 1, 4, 5, 6, 7, 8]|[0, 2, 3, 1, 4, 5, 6, 7, 8]|[1, 2, 3, 0, 4, 5, 6, 7, 8]",23,54,73693,52990
Parte2,A5,C3,H2,"[8, 6, 2, 0, 3, 4, 7, 5, 1]","[8, 6, 2, 0, 3, 4, 7, 5, 1]|[8, 6, 2, 3, 0, 4, 7, 5, 1]|[8, 0, 2, 3, 6, 4, 7, 5, 1]|[0, 8, 2, 3, 6, 4, 7, 5, 1]|[3, 8, 2, 0, 6, 4, 7, 5, 1]|[3, 8, 2, 6, 0, 4, 7, 5, 1]|[3, 0, 2, 6, 8, 4, 7, 5, 1]|[3, 2, 0, 6, 8, 4, 7, 5, 1]|[3, 2, 4, 6, 8, 0, 7, 5, 1]|[3, 2, 4, 6, 8, 1, 7, 5, 0]|[3, 2, 4, 6, 8, 1, 7, 0, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",22,53,15066,10227
Parte2,A3,C4,None,"[8, 6, 2, 0, 3, 4, 7, 5, 1]","[8, 6, 2, 0, 3, 4, 7, 5, 1]|[0, 6, 2, 8, 3, 4, 7, 5, 1]|[6, 0, 2, 8, 3, 4, 7, 5, 1]|[6, 3, 2, 8, 0, 4, 7, 5, 1]|[6, 3, 2, 0, 8, 4, 7, 5, 1]|[0, 3, 2, 6, 8, 4, 7, 5, 1]|[3, 0, 2, 6, 8, 4, 7, 5, 1]|[3, 2, 0, 6, 8, 4, 7, 5, 1]|[3, 2, 4, 6, 8, 0, 7, 5, 1]|[3, 2, 4, 6, 8, 1, 7, 5, 0]|[3, 2, 4, 6, 8, 1, 7, 0, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",22,61,84049,63333
Parte2,A5,C4,H1,"[8, 6, 2, 0, 3, 4, 7, 5, 1]","[8, 6, 2, 0, 3, 4, 7, 5, 1]|[0, 6, 2, 8, 3, 4, 7, 5, 1]|[6, 0, 2, 8, 3, 4, 7, 5, 1]|[6, 2, 0, 8, 3, 4, 7, 5, 1]|[6, 2, 4, 8, 3, 0, 7, 5, 1]|[6, 2, 4, 8, 0, 3, 7, 5, 1]|[6, 2, 4, 0, 8, 3, 7, 5, 1]|[0, 2, 4, 6, 8, 3, 7, 5, 1]|[2, 0, 4, 6, 8, 3, 7, 5, 1]|[2, 4, 0, 6, 8, 3, 7, 5, 1]|[2, 4, 3, 6, 8, 0, 7, 5, 1]|[2, 4, 3, 6, 8, 1, 7, 5, 0]|[2, 4, 3, 6, 8, 1, 7, 0, 5]|[2, 4, 3, 6, 0, 1, 7, 8, 5]|[2, 4, 3, 6, 1, 0, 7, 8, 5]|[2, 4, 3, 6, 1, 5, 7, 8, 0]|[2, 4, 3, 6, 1, 5, 7, 0, 8]|[2, 4, 3, 6, 1, 5, 0, 7, 8]|[2, 4, 3, 0, 1, 5, 6, 7, 8]|[2, 4, 3, 1, 0, 5, 6, 7, 8]|[2, 0, 3, 1, 4, 5, 6, 7, 8]|[0, 2, 3, 1, 4, 5, 6, 7, 8]|[1, 2, 3, 0, 4, 5, 6, 7, 8]",23,63,70668,52078
Parte2,A5,C4,H2,"[8, 6, 2, 0, 3, 4, 7, 5, 1]","[8, 6, 2, 0, 3, 4, 7, 5, 1]|[0, 6, 2, 8, 3, 4, 7, 5, 1]|[6, 0, 2, 8, 3, 4, 7, 5, 1]|[6, 3, 2, 8, 0, 4, 7, 5, 1]|[6, 3, 2, 0, 8, 4, 7, 5, 1]|[0, 3, 2, 6, 8, 4, 7, 5, 1]|[3, 0, 2, 6, 8, 4, 7, 5, 1]|[3, 2, 0, 6, 8, 4, 7, 5, 1]|[3, 2, 4, 6, 8, 0, 7, 5, 1]|[3, 2, 4, 6, 8, 1, 7, 5, 0]|[3, 2, 4, 6, 8, 1, 7, 0, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",22,61,15692,10491
Parte2,A3,C1,None,"[6, 4, 0, 1, 7, 5, 8, 3, 2]","[6, 4, 0, 1, 7, 5, 8, 3, 2]|[6, 4, 5, 1, 7, 0, 8, 3, 2]|[6, 4, 5, 1, 0, 7, 8, 3, 2]|[6, 4, 5, 0, 1, 7, 8, 3, 2]|[0, 4, 5, 6, 1, 7, 8, 3, 2]|[4, 0, 5, 6, 1, 7, 8, 3, 2]|[4, 1, 5, 6, 0, 7, 8, 3, 2]|[4, 1, 5, 6, 3, 7, 8, 0, 2]|[4, 1, 5, 6, 3, 7, 0, 8, 2]|[4, 1, 5, 0, 3, 7, 6, 8, 2]|[0, 1, 5, 4, 3, 7, 6, 8, 2]|[1, 0, 5, 4, 3, 7, 6, 8, 2]|[1, 3, 5, 4, 0, 7, 6, 8, 2]|[1, 3, 5, 4, 7, 0, 6, 8, 2]|[1, 3, 5, 4, 7, 2, 6, 8, 0]|[1, 3, 5, 4, 7, 2, 6, 0, 8]|[1, 3, 5, 4, 0, 2, 6, 7, 8]|[1, 3, 5, 4, 2, 0, 6, 7, 8]|[1, 3, 0, 4, 2, 5, 6, 7, 8]|[1, 0, 3, 4, 2, 5, 6, 7, 8]|[1, 2, 3, 4, 0, 5, 6, 7, 8]",21,40,59423,41519
Parte2,A5,C1,H1,"[6, 4, 0, 1, 7, 5, 8, 3, 2]","[6, 4, 0, 1, 7, 5, 8, 3, 2]|[6, 0, 4, 1, 7, 5, 8, 3, 2]|[0, 6, 4, 1, 7, 5, 8, 3, 2]|[1, 6, 4, 0, 7, 5, 8, 3, 2]|[1, 6, 4, 7, 0, 5, 8, 3, 2]|[1, 0, 4, 7, 6, 5, 8, 3, 2]|[1, 4, 0, 7, 6, 5, 8, 3, 2]|[1, 4, 5, 7, 6, 0, 8, 3, 2]|[1, 4, 5, 7, 6, 2, 8, 3, 0]|[1, 4, 5, 7, 6, 2, 8, 0, 3]|[1, 4, 5, 7, 0, 2, 8, 6, 3]|[1, 0, 5, 7, 4, 2, 8, 6, 3]|[1, 5, 0, 7, 4, 2, 8, 6, 3]|[1, 5, 2, 7, 4, 0, 8, 6, 3]|[1, 5, 2, 7, 4, 3, 8, 6, 0]|[1, 5, 2, 7, 4, 3, 8, 0, 6]|[1, 5, 2, 7, 4, 3, 0, 8, 6]|[1, 5, 2, 0, 4, 3, 7, 8, 6]|[1, 5, 2, 4, 0, 3, 7, 8, 6]|[1, 0, 2, 4, 5, 3, 7, 8, 6]|[1, 2, 0, 4, 5, 3, 7, 8, 6]|[1, 2, 3, 4, 5, 0, 7, 8, 6]|[1, 2, 3, 4, 5, 6, 7, 8, 0]",23,44,11870,7601
Parte2,A5,C1,H2,"[6, 4, 0, 1, 7, 5, 8, 3, 2]","[6, 4, 0, 1, 7, 5, 8, 3, 2]|[6, 4, 5, 1, 7, 0, 8, 3, 2]|[6, 4, 5, 1, 0, 7, 8, 3, 2]|[6, 4, 5, 0, 1, 7, 8, 3, 2]|[0, 4, 5, 6, 1, 7, 8, 3, 2]|[4, 0, 5, 6, 1, 7, 8, 3, 2]|[4, 1, 5, 6, 0, 7, 8, 3, 2]|[4, 1, 5, 6, 3, 7, 8, 0, 2]|[4, 1, 5, 6, 3, 7, 0, 8, 2]|[4, 1, 5, 0, 3, 7, 6, 8, 2]|[0, 1, 5, 4, 3, 7, 6, 8, 2]|[1, 0, 5, 4, 3, 7, 6, 8, 2]|[1, 3, 5, 4, 0, 7, 6, 8, 2]|[1, 3, 5, 4, 7, 0, 6, 8, 2]|[1, 3, 5, 4, 7, 2, 6, 8, 0]|[1, 3, 5, 4, 7, 2, 6, 0, 8]|[1, 3, 5, 4, 0, 2, 6, 7, 8]|[1, 3, 5, 4, 2, 0, 6, 7, 8]|[1, 3, 0, 4, 2, 5, 6, 7, 8]|[1, 0, 3, 4, 2, 5, 6, 7, 8]|[1, 2, 3, 4, 0, 5, 6, 7, 8]",21,40,4301,2747
Parte2,A3,C2,None,"[6, 4, 0, 1, 7, 5, 8, 3, 2]","[6, 4, 0, 1, 7, 5, 8, 3, 2]|[6, 4, 5, 1, 7, 0, 8, 3, 2]|[6, 4, 5, 1, 0, 7, 8, 3, 2]|[6, 4, 5, 0, 1, 7, 8, 3, 2]|[0, 4, 5, 6, 1, 7, 8, 3, 2]|[4, 0, 5, 6, 1, 7, 8, 3, 2]|[4, 1, 5, 6, 0, 7, 8, 3, 2]|[4, 1, 5, 6, 3, 7, 8, 0, 2]|[4, 1, 5, 6, 3, 7, 0, 8, 2]|[4, 1, 5, 0, 3, 7, 6, 8, 2]|[0, 1, 5, 4, 3, 7, 6, 8, 2]|[1, 0, 5, 4, 3, 7, 6, 8, 2]|[1, 3, 5, 4, 0, 7, 6, 8, 2]|[1, 3, 5, 4, 7, 0, 6, 8, 2]|[1, 3, 5, 4, 7, 2, 6, 8, 0]|[1, 3, 5, 4, 7, 2, 6, 0, 8]|[1, 3, 5, 4, 0, 2, 6, 7, 8]|[1, 3, 5, 4, 2, 0, 6, 7, 8]|[1, 3, 0, 4, 2, 5, 6, 7, 8]|[1, 0, 3, 4, 2, 5, 6, 7, 8]|[1, 2, 3, 4, 0, 5, 6, 7, 8]",21,49,57504,40420
