Part,Algorithm,CostFunction,Heuristic,InitialState,Path,PathLength,Cost,NodesGenerated,NodesVisited
Parte4,A1-rand,C3,None,"[2, 6, 0, 3, 8, 4, 7, 5, 1]","[2, 6, 0, 3, 8, 4, 7, 5, 1]|[2, 6, 4, 3, 8, 0, 7, 5, 1]|[2, 6, 4, 3, 8, 1, 7, 5, 0]|[2, 6, 4, 3, 8, 1, 7, 0, 5]|[2, 6, 4, 3, 0, 1, 7, 8, 5]|[2, 0, 4, 3, 6, 1, 7, 8, 5]|[0, 2, 4, 3, 6, 1, 7, 8, 5]|[3, 2, 4, 0, 6, 1, 7, 8, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",19,46,27969,18294
Parte4,A1-rand,C4,None,"[2, 6, 0, 3, 8, 4, 7, 5, 1]","[2, 6, 0, 3, 8, 4, 7, 5, 1]|[2, 6, 4, 3, 8, 0, 7, 5, 1]|[2, 6, 4, 3, 8, 1, 7, 5, 0]|[2, 6, 4, 3, 8, 1, 7, 0, 5]|[2, 6, 4, 3, 0, 1, 7, 8, 5]|[2, 0, 4, 3, 6, 1, 7, 8, 5]|[0, 2, 4, 3, 6, 1, 7, 8, 5]|[3, 2, 4, 0, 6, 1, 7, 8, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",19,52,27969,18294
Parte4,A1-rand,C1,None,"[2, 6, 0, 3, 8, 4, 7, 5, 1]","[2, 6, 0, 3, 8, 4, 7, 5, 1]|[2, 6, 4, 3, 8, 0, 7, 5, 1]|[2, 6, 4, 3, 8, 1, 7, 5, 0]|[2, 6, 4, 3, 8, 1, 7, 0, 5]|[2, 6, 4, 3, 0, 1, 7, 8, 5]|[2, 0, 4, 3, 6, 1, 7, 8, 5]|[0, 2, 4, 3, 6, 1, 7, 8, 5]|[3, 2, 4, 0, 6, 1, 7, 8, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",19,36,27792,18118
Parte4,A1-rand,C2,None,"[2, 6, 0, 3, 8, 4, 7, 5, 1]","[2, 6, 0, 3, 8, 4, 7, 5, 1]|[2, 6, 4, 3, 8, 0, 7, 5, 1]|[2, 6, 4, 3, 8, 1, 7, 5, 0]|[2, 6, 4, 3, 8, 1, 7, 0, 5]|[2, 6, 4, 3, 0, 1, 7, 8, 5]|[2, 0, 4, 3, 6, 1, 7, 8, 5]|[0, 2, 4, 3, 6, 1, 7, 8, 5]|[3, 2, 4, 0, 6, 1, 7, 8, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",19,44,27792,18118
Parte4,A1-rand,C3,None,"[2, 6, 0, 3, 8, 4, 7, 5, 1]","[2, 6, 0, 3, 8, 4, 7, 5, 1]|[2, 6, 4, 3, 8, 0, 7, 5, 1]|[2, 6, 4, 3, 8, 1, 7, 5, 0]|[2, 6, 4, 3, 8, 1, 7, 0, 5]|[2, 6, 4, 3, 0, 1, 7, 8, 5]|[2, 0, 4, 3, 6, 1, 7, 8, 5]|[0, 2, 4, 3, 6, 1, 7, 8, 5]|[3, 2, 4, 0, 6, 1, 7, 8, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",19,46,27792,18118
Parte4,A1-rand,C4,None,"[2, 6, 0, 3, 8, 4, 7, 5, 1]","[2, 6, 0, 3, 8, 4, 7, 5, 1]|[2, 6, 4, 3, 8, 0, 7, 5, 1]|[2, 6, 4, 3, 8, 1, 7, 5, 0]|[2, 6, 4, 3, 8, 1, 7, 0, 5]|[2, 6, 4, 3, 0, 1, 7, 8, 5]|[2, 0, 4, 3, 6, 1, 7, 8, 5]|[0, 2, 4, 3, 6, 1, 7, 8, 5]|[3, 2, 4, 0, 6, 1, 7, 8, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",19,52,27792,18118
Parte4,A1-rand,C1,None,"[2, 6, 0, 3, 8, 4, 7, 5, 1]","[2, 6, 0, 3, 8, 4, 7, 5, 1]|[2, 6, 4, 3, 8, 0, 7, 5, 1]|[2, 6, 4, 3, 8, 1, 7, 5, 0]|[2, 6, 4, 3, 8, 1, 7, 0, 5]|[2, 6, 4, 3, 0, 1, 7, 8, 5]|[2, 0, 4, 3, 6, 1, 7, 8, 5]|[0, 2, 4, 3, 6, 1, 7, 8, 5]|[3, 2, 4, 0, 6, 1, 7, 8, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",19,36,34012,23552
Parte4,A1-rand,C2,None,"[2, 6, 0, 3, 8, 4, 7, 5, 1]","[2, 6, 0, 3, 8, 4, 7, 5, 1]|[2, 6, 4, 3, 8, 0, 7, 5, 1]|[2, 6, 4, 3, 8, 1, 7, 5, 0]|[2, 6, 4, 3, 8, 1, 7, 0, 5]|[2, 6, 4, 3, 0, 1, 7, 8, 5]|[2, 0, 4, 3, 6, 1, 7, 8, 5]|[0, 2, 4, 3, 6, 1, 7, 8, 5]|[3, 2, 4, 0, 6, 1, 7, 8, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",19,44,34012,23552
Parte4,A1-rand,C3,None,"[2, 6, 0, 3, 8, 4, 7, 5, 1]","[2, 6, 0, 3, 8, 4, 7, 5, 1]|[2, 6, 4, 3, 8, 0, 7, 5, 1]|[2, 6, 4, 3, 8, 1, 7, 5, 0]|[2, 6, 4, 3, 8, 1, 7, 0, 5]|[2, 6, 4, 3, 0, 1, 7, 8, 5]|[2, 0, 4, 3, 6, 1, 7, 8, 5]|[0, 2, 4, 3, 6, 1, 7, 8, 5]|[3, 2, 4, 0, 6, 1, 7, 8, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",19,46,34012,23552
Parte4,A1-rand,C4,None,"[2, 6, 0, 3, 8, 4, 7, 5, 1]","[2, 6, 0, 3, 8, 4, 7, 5, 1]|[2, 6, 4, 3, 8, 0, 7, 5, 1]|[2, 6, 4, 3, 8, 1, 7, 5, 0]|[2, 6, 4, 3, 8, 1, 7, 0, 5]|[2, 6, 4, 3, 0, 1, 7, 8, 5]|[2, 0, 4, 3, 6, 1, 7, 8, 5]|[0, 2, 4, 3, 6, 1, 7, 8, 5]|[3, 2, 4, 0, 6, 1, 7, 8, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",19,52,34012,23552
Parte4,A1-rand,C1,None,"[2, 6, 0, 3, 8, 4, 7, 5, 1]","[2, 6, 0, 3, 8, 4, 7, 5, 1]|[2, 6, 4, 3, 8, 0, 7, 5, 1]|[2, 6, 4, 3, 8, 1, 7, 5, 0]|[2, 6, 4, 3, 8, 1, 7, 0, 5]|[2, 6, 4, 3, 0, 1, 7, 8, 5]|[2, 0, 4, 3, 6, 1, 7, 8, 5]|[0, 2, 4, 3, 6, 1, 7, 8, 5]|[3, 2, 4, 0, 6, 1, 7, 8, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",19,36,29041,19212
Parte4,A1-rand,C2,None,"[2, 6, 0, 3, 8, 4, 7, 5, 1]","[2, 6, 0, 3, 8, 4, 7, 5, 1]|[2, 6, 4, 3, 8, 0, 7, 5, 1]|[2, 6, 4, 3, 8, 1, 7, 5, 0]|[2, 6, 4, 3, 8, 1, 7, 0, 5]|[2, 6, 4, 3, 0, 1, 7, 8, 5]|[2, 0, 4, 3, 6, 1, 7, 8, 5]|[0, 2, 4, 3, 6, 1, 7, 8, 5]|[3, 2, 4, 0, 6, 1, 7, 8, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",19,44,29041,19212
Parte4,A1-rand,C3,None,"[2, 6, 0, 3, 8, 4, 7, 5, 1]","[2, 6, 0, 3, 8, 4, 7, 5, 1]|[2, 6, 4, 3, 8, 0, 7, 5, 1]|[2, 6, 4, 3, 8, 1, 7, 5, 0]|[2, 6, 4, 3, 8, 1, 7, 0, 5]|[2, 6, 4, 3, 0, 1, 7, 8, 5]|[2, 0, 4, 3, 6, 1, 7, 8, 5]|[0, 2, 4, 3, 6, 1, 7, 8, 5]|[3, 2, 4, 0, 6, 1, 7, 8, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",19,46,29041,19212
Parte4,A1-rand,C4,None,"[2, 6, 0, 3, 8, 4, 7, 5, 1]","[2, 6, 0, 3, 8, 4, 7, 5, 1]|[2, 6, 4, 3, 8, 0, 7, 5, 1]|[2, 6, 4, 3, 8, 1, 7, 5, 0]|[2, 6, 4, 3, 8, 1, 7, 0, 5]|[2, 6, 4, 3, 0, 1, 7, 8, 5]|[2, 0, 4, 3, 6, 1, 7, 8, 5]|[0, 2, 4, 3, 6, 1, 7, 8, 5]|[3, 2, 4, 0, 6, 1, 7, 8, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",19,52,29041,19212
Parte4,A1-rand,C1,None,"[2, 6, 0, 3, 8, 4, 7, 5, 1]","[2, 6, 0, 3, 8, 4, 7, 5, 1]|[2, 6, 4, 3, 8, 0, 7, 5, 1]|[2, 6, 4, 3, 8, 1, 7, 5, 0]|[2, 6, 4, 3, 8, 1, 7, 0, 5]|[2, 6, 4, 3, 0, 1, 7, 8, 5]|[2, 0, 4, 3, 6, 1, 7, 8, 5]|[0, 2, 4, 3, 6, 1, 7, 8, 5]|[3, 2, 4, 0, 6, 1, 7, 8, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",19,36,32637,22382
Parte4,A1-rand,C2,None,"[2, 6, 0, 3, 8, 4, 7, 5, 1]","[2, 6, 0, 3, 8, 4, 7, 5, 1]|[2, 6, 4, 3, 8, 0, 7, 5, 1]|[2, 6, 4, 3, 8, 1, 7, 5, 0]|[2, 6, 4, 3, 8, 1, 7, 0, 5]|[2, 6, 4, 3, 0, 1, 7, 8, 5]|[2, 0, 4, 3, 6, 1, 7, 8, 5]|[0, 2, 4, 3, 6, 1, 7, 8, 5]|[3, 2, 4, 0, 6, 1, 7, 8, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",19,44,32637,22382
Parte4,A1-rand,C3,None,"[2, 6, 0, 3, 8, 4, 7, 5, 1]","[2, 6, 0, 3, 8, 4, 7, 5, 1]|[2, 6, 4, 3, 8, 0, 7, 5, 1]|[2, 6, 4, 3, 8, 1, 7, 5, 0]|[2, 6, 4, 3, 8, 1, 7, 0, 5]|[2, 6, 4, 3, 0, 1, 7, 8, 5]|[2, 0, 4, 3, 6, 1, 7, 8, 5]|[0, 2, 4, 3, 6, 1, 7, 8, 5]|[3, 2, 4, 0, 6, 1, 7, 8, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",19,46,32637,22382
Parte4,A1-rand,C4,None,"[2, 6, 0, 3, 8, 4, 7, 5, 1]","[2, 6, 0, 3, 8, 4, 7, 5, 1]|[2, 6, 4, 3, 8, 0, 7, 5, 1]|[2, 6, 4, 3, 8, 1, 7, 5, 0]|[2, 6, 4, 3, 8, 1, 7, 0, 5]|[2, 6, 4, 3, 0, 1, 7, 8, 5]|[2, 0, 4, 3, 6, 1, 7, 8, 5]|[0, 2, 4, 3, 6, 1, 7, 8, 5]|[3, 2, 4, 0, 6, 1, 7, 8, 5]|[3, 2, 4, 6, 0, 1, 7, 8, 5]|[3, 2, 4, 6, 1, 0, 7, 8, 5]|[3, 2, 0, 6, 1, 4, 7, 8, 5]|[3, 0, 2, 6, 1, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",19,52,32637,22382
Parte4,A2-rand,C1,None,"[2, 6, 0, 3, 8, 4, 7, 5, 1]","[2, 6, 0, 3, 8, 4, 7, 5, 1]|[2, 0, 6, 3, 8, 4, 7, 5, 1]|[2, 8, 6, 3, 0, 4, 7, 5, 1]|[2, 8, 6, 3, 5, 4, 7, 0, 1]|[2, 8, 6, 3, 5, 4, 0, 7, 1]|[2, 8, 6, 0, 5, 4, 3, 7, 1]|[2, 8, 6, 5, 0, 4, 3, 7, 1]|[2, 8, 6, 5, 4, 0, 3, 7, 1]|[2, 8, 0, 5, 4, 6, 3, 7, 1]|[2, 0, 8, 5, 4, 6, 3, 7, 1]|[0, 2, 8, 5, 4, 6, 3, 7, 1]|[5, 2, 8, 0, 4, 6, 3, 7, 1]|[5, 2, 8, 4, 0, 6, 3, 7, 1]|[5, 2, 8, 4, 7, 6, 3, 0, 1]|[5, 2, 8, 4, 7, 6, 0, 3, 1]|[5, 2, 8, 0, 7, 6, 4, 3, 1]|[5, 2, 8, 7, 0, 6, 4, 3, 1]|[5, 2, 8, 7, 6, 0, 4, 3, 1]|[5, 2, 8, 7, 6, 1, 4, 3, 0]|[5, 2, 8, 7, 6, 1, 4, 0, 3]|[5, 2, 8, 7, 6, 1, 0, 4, 3]|[5, 2, 8, 0, 6, 1, 7, 4, 3]|[0, 2, 8, 5, 6, 1, 7, 4, 3]|[2, 0, 8, 5, 6, 1, 7, 4, 3]|[2, 6, 8, 5, 0, 1, 7, 4, 3]|[2, 6, 8, 0, 5, 1, 7, 4, 3]|[2, 6, 8, 7, 5, 1, 0, 4, 3]|[2, 6, 8, 7, 5, 1, 4, 0, 3]|[2, 6, 8, 7, 0, 1, 4, 5, 3]|[2, 6, 8, 0, 7, 1, 4, 5, 3]|[0, 6, 8, 2, 7, 1, 4, 5, 3]|[6, 0, 8, 2, 7, 1, 4, 5, 3]|[6, 7, 8, 2, 0, 1, 4, 5, 3]|[6, 7, 8, 2, 1, 0, 4, 5, 3]|[6, 7, 0, 2, 1, 8, 4, 5, 3]|[6, 0, 7, 2, 1, 8, 4, 5, 3]|[6, 1, 7, 2, 0, 8, 4, 5, 3]|[6, 1, 7, 2, 5, 8, 4, 0, 3]|[6, 1, 7, 2, 5, 8, 4, 3, 0]|[6, 1, 7, 2, 5, 0, 4, 3, 8]|[6, 1, 7, 2, 0, 5, 4, 3, 8]|[6, 1, 7, 0, 2, 5, 4, 3, 8]|[0, 1, 7, 6, 2, 5, 4, 3, 8]|[1, 0, 7, 6, 2, 5, 4, 3, 8]|[1, 2, 7, 6, 0, 5, 4, 3, 8]|[1, 2, 7, 6, 3, 5, 4, 0, 8]|[1, 2, 7, 6, 3, 5, 4, 8, 0]|[1, 2, 7, 6, 3, 0, 4, 8, 5]|[1, 2, 0, 6, 3, 7, 4, 8, 5]|[1, 0, 2, 6, 3, 7, 4, 8, 5]|[0, 1, 2, 6, 3, 7, 4, 8, 5]|[6, 1, 2, 0, 3, 7, 4, 8, 5]|[6, 1, 2, 3, 0, 7, 4, 8, 5]|[6, 1, 2, 3, 8, 7, 4, 0, 5]|[6, 1, 2, 3, 8, 7, 4, 5, 0]|[6, 1, 2, 3, 8, 0, 4, 5, 7]|[6, 1, 0, 3, 8, 2, 4, 5, 7]|[6, 0, 1, 3, 8, 2, 4, 5, 7]|[6, 8, 1, 3, 0, 2, 4, 5, 7]|[6, 8, 1, 3, 5, 2, 4, 0, 7]|[6, 8, 1, 3, 5, 2, 0, 4, 7]|[6, 8, 1, 0, 5, 2, 3, 4, 7]|[6, 8, 1, 5, 0, 2, 3, 4, 7]|[6, 8, 1, 5, 2, 0, 3, 4, 7]|[6, 8, 0, 5, 2, 1, 3, 4, 7]|[6, 0, 8, 5, 2, 1, 3, 4, 7]|[6, 2, 8, 5, 0, 1, 3, 4, 7]|[6, 2, 8, 0, 5, 1, 3, 4, 7]|[6, 2, 8, 3, 5, 1, 0, 4, 7]|[6, 2, 8, 3, 5, 1, 4, 0, 7]|[6, 2, 8, 3, 0, 1, 4, 5, 7]|[6, 2, 8, 0, 3, 1, 4, 5, 7]|[6, 2, 8, 4, 3, 1, 0, 5, 7]|[6, 2, 8, 4, 3, 1, 5, 0, 7]|[6, 2, 8, 4, 3, 1, 5, 7, 0]|[6, 2, 8, 4, 3, 0, 5, 7, 1]|[6, 2, 8, 4, 0, 3, 5, 7, 1]|[6, 2, 8, 0, 4, 3, 5, 7, 1]|[0, 2, 8, 6, 4, 3, 5, 7, 1]|[2, 0, 8, 6, 4, 3, 5, 7, 1]|[2, 4, 8, 6, 0, 3, 5, 7, 1]|[2, 4, 8, 6, 3, 0, 5, 7, 1]|[2, 4, 8, 6, 3, 1, 5, 7, 0]|[2, 4, 8, 6, 3, 1, 5, 0, 7]|[2, 4, 8, 6, 3, 1, 0, 5, 7]|[2, 4, 8, 0, 3, 1, 6, 5, 7]|[2, 4, 8, 3, 0, 1, 6, 5, 7]|[2, 0, 8, 3, 4, 1, 6, 5, 7]|[0, 2, 8, 3, 4, 1, 6, 5, 7]|[3, 2, 8, 0, 4, 1, 6, 5, 7]|[3, 2, 8, 4, 0, 1, 6, 5, 7]|[3, 2, 8, 4, 1, 0, 6, 5, 7]|[3, 2, 0, 4, 1, 8, 6, 5, 7]|[3, 0, 2, 4, 1, 8, 6, 5, 7]|[3, 1, 2, 4, 0, 8, 6, 5, 7]|[3, 1, 2, 4, 5, 8, 6, 0, 7]|[3, 1, 2, 4, 5, 8, 6, 7, 0]|[3, 1, 2, 4, 5, 0, 6, 7, 8]|[3, 1, 2, 4, 0, 5, 6, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",101,200,34241,34161
